cases_mean,cases_q05,cases_q95,risk_mean,risk_q05,risk_q95,threshold_cases,bayesian_risk
1.1886189588308333,0.7729740738868713,1.6924182176589966,0.47642472738027575,0.3928658664226532,0.5528967976570129,0.0,0.47642472738027575
1.1905783307552338,0.7742345929145813,1.7040181159973145,0.4766364890933037,0.3914671242237091,0.5556358098983765,0.0,0.4766364890933037
1.099596032321453,0.7438482046127319,1.5796005725860596,0.4603650234937668,0.38438400626182556,0.539587676525116,0.0,0.4603650234937668
0.9715088042020797,0.6280190944671631,1.385391354560852,0.4345457936525345,0.35046979784965515,0.5132223963737488,0.0,0.4345457936525345
0.9021867536902428,0.5754150748252869,1.327434778213501,0.4189289561510086,0.3333382308483124,0.5045068264007568,0.0,0.4189289561510086
1.0042758833169938,0.675241231918335,1.4628440141677856,0.4410508354902267,0.364907830953598,0.5241010785102844,0.0,0.4410508354902267
0.9476366534829139,0.6347643136978149,1.3453384637832642,0.42942753797769545,0.35244321823120117,0.5076380372047424,0.0,0.42942753797769545
0.7760160938501358,0.520958423614502,1.1377938985824585,0.38811974042654035,0.313694566488266,0.4733409881591797,0.0,0.38811974042654035
0.6565472385883331,0.4222338795661926,0.9486373066902161,0.3541431353390217,0.2744186222553253,0.43394386768341064,0.0,0.3541431353390217
0.5073471003174782,0.3467106521129608,0.7105860114097595,0.3047843627035618,0.23986849188804626,0.37510964274406433,0.0,0.3047843627035618
0.4208963629305363,0.27188822627067566,0.613400399684906,0.27008609813451767,0.20131149888038635,0.34583425521850586,0.0,0.27008609813451767
0.338373349159956,0.21269284188747406,0.5304336547851562,0.2321922987550497,0.1665341705083847,0.31727805733680725,0.0,0.2321922987550497
0.2750997801721096,0.17216119170188904,0.43225526809692383,0.19995774134993552,0.14056247472763062,0.2793629467487335,0.0,0.19995774134993552
0.21914737406373025,0.1367395967245102,0.338016152381897,0.16851376724243164,0.11610119789838791,0.23544347286224365,0.0,0.16851376724243164
0.15743573263287544,0.09438487887382507,0.24574941396713257,0.12905832725018263,0.08400986343622208,0.1861196905374527,0.0,0.12905832725018263
0.13222463154792785,0.08042574673891068,0.2074246108531952,0.111540646456182,0.07275386899709702,0.16329553723335266,0.0,0.111540646456182
0.11146056330949068,0.06565549224615097,0.16506175696849823,0.09639981082826853,0.060441091656684875,0.13577282428741455,0.0,0.09639981082826853
0.11836374636739493,0.06993861496448517,0.1733742505311966,0.10158197758346796,0.06404042989015579,0.1414882093667984,0.0,0.10158197758346796
0.08494995149224996,0.050810448825359344,0.13035473227500916,0.07582487719506026,0.04760861396789551,0.11135393381118774,0.0,0.07582487719506026
0.08201152684539556,0.047641098499298096,0.12746255099773407,0.07346539354324341,0.04483865574002266,0.10925377905368805,0.0,0.07346539354324341
0.07029862950742245,0.04094589129090309,0.11137981712818146,0.06389178191125393,0.038858991116285324,0.09721739590167999,0.0,0.06389178191125393
0.06706154293194413,0.040700312703847885,0.10339623689651489,0.06123702941462397,0.03862200677394867,0.09106169641017914,0.0,0.06123702941462397
0.06613489216938614,0.040025532245635986,0.10357493907213211,0.06045527425780892,0.03801431506872177,0.0911824032664299,0.0,0.06045527425780892
0.0460927637051791,0.025995297357439995,0.0723986029624939,0.043225395429879424,0.025133425369858742,0.06613148003816605,0.0,0.043225395429879424
0.047640594575554134,0.02740834280848503,0.07388891279697418,0.04458193915523589,0.026453090831637383,0.06739313155412674,0.0,0.04458193915523589
0.05031859730929136,0.027862047776579857,0.07759590446949005,0.04694938684999943,0.02687290869653225,0.07038982957601547,0.0,0.04694938684999943
0.04970753146708012,0.0293430145829916,0.07528490573167801,0.04639711730182171,0.028254935517907143,0.06847897917032242,0.0,0.04639711730182171
0.04877018868923187,0.02804800495505333,0.08064070343971252,0.04555844637751579,0.027049174532294273,0.07291732728481293,0.0,0.04555844637751579
0.05321900111064315,0.029184840619564056,0.08835804462432861,0.04942167270928621,0.028102638199925423,0.07914744317531586,0.0,0.04942167270928621
