run_id,date,district,risk_score,risk_mean,risk_q05,risk_q95,threshold_cases,risk_score_basis,decision_threshold_used,decision_cost,decision_loss,alert_threshold_yellow,alert_threshold_orange,alert_threshold_red,decision_policy_version,alert_level,recommended_action
20260307T103513Z-87041b65,2024-06-16,Campinas,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2024-06-23,Campinas,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2024-06-30,Campinas,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2024-07-07,Campinas,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2024-07-14,Campinas,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2024-07-21,Campinas,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2024-07-28,Campinas,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2024-08-04,Campinas,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2024-08-11,Campinas,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2024-08-18,Campinas,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2024-08-25,Campinas,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2024-09-01,Campinas,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2024-09-08,Campinas,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2024-09-15,Campinas,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2024-09-22,Campinas,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2024-09-29,Campinas,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2024-10-06,Campinas,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2024-10-13,Campinas,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2024-10-20,Campinas,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2024-10-27,Campinas,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2024-11-03,Campinas,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2024-11-10,Campinas,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2024-11-17,Campinas,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2024-11-24,Campinas,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2024-12-01,Campinas,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2024-12-08,Campinas,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2024-12-15,Campinas,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2024-12-22,Campinas,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2024-12-29,Campinas,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2025-01-05,Campinas,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2025-01-12,Campinas,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2025-01-19,Campinas,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2025-01-26,Campinas,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2025-02-02,Campinas,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2025-02-09,Campinas,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2025-02-16,Campinas,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2025-02-23,Campinas,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2025-03-02,Campinas,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2025-03-09,Campinas,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2025-03-16,Campinas,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2025-03-23,Campinas,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2025-03-30,Campinas,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2025-04-06,Campinas,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2025-04-13,Campinas,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2025-04-20,Campinas,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2025-04-27,Campinas,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2025-05-04,Campinas,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2025-05-11,Campinas,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2025-05-18,Campinas,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2025-05-25,Campinas,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2025-06-01,Campinas,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2025-06-08,Campinas,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2025-06-15,Campinas,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2025-06-22,Campinas,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2025-06-29,Campinas,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2025-07-06,Campinas,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2025-07-13,Campinas,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2025-07-20,Campinas,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2025-07-27,Campinas,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2025-08-03,Campinas,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2025-08-10,Campinas,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2025-08-17,Campinas,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2025-08-24,Campinas,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2025-08-31,Campinas,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2025-09-07,Campinas,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2025-09-14,Campinas,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2025-09-21,Campinas,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2025-09-28,Campinas,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2025-10-05,Campinas,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2025-10-12,Campinas,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2025-10-19,Campinas,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2025-10-26,Campinas,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2025-11-02,Campinas,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2025-11-09,Campinas,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2025-11-16,Campinas,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2025-11-23,Campinas,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2025-11-30,Campinas,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2025-12-07,Campinas,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2025-12-14,Campinas,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2025-12-21,Campinas,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2025-12-28,Campinas,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2015-01-04,Campo Grande,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2015-01-11,Campo Grande,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2015-01-18,Campo Grande,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2015-01-25,Campo Grande,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2015-02-01,Campo Grande,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2015-02-08,Campo Grande,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2015-02-15,Campo Grande,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2015-02-22,Campo Grande,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2015-03-01,Campo Grande,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2015-03-08,Campo Grande,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2015-03-15,Campo Grande,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2015-03-22,Campo Grande,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2015-03-29,Campo Grande,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2015-04-05,Campo Grande,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2015-04-12,Campo Grande,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2015-04-19,Campo Grande,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2015-04-26,Campo Grande,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2015-05-03,Campo Grande,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2015-05-10,Campo Grande,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2015-05-17,Campo Grande,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2015-05-24,Campo Grande,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2015-05-31,Campo Grande,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2015-06-07,Campo Grande,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2015-06-14,Campo Grande,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2015-06-21,Campo Grande,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2015-06-28,Campo Grande,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2015-07-05,Campo Grande,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2015-07-12,Campo Grande,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2015-07-19,Campo Grande,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2015-07-26,Campo Grande,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2015-08-02,Campo Grande,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2015-08-09,Campo Grande,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2015-08-16,Campo Grande,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2015-08-23,Campo Grande,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2015-08-30,Campo Grande,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2015-09-06,Campo Grande,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2015-09-13,Campo Grande,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2015-09-20,Campo Grande,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2015-09-27,Campo Grande,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2015-10-04,Campo Grande,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2015-10-11,Campo Grande,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2015-10-18,Campo Grande,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2015-10-25,Campo Grande,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2015-11-01,Campo Grande,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2015-11-08,Campo Grande,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2015-11-15,Campo Grande,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2015-11-22,Campo Grande,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2015-11-29,Campo Grande,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2015-12-06,Campo Grande,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2015-12-13,Campo Grande,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2015-12-20,Campo Grande,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2015-12-27,Campo Grande,0.0,0.0,0.0,0.0,1.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2016-01-03,Campo Grande,0.0,0.0,0.0,0.0,5.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2016-01-10,Campo Grande,0.0,0.0,0.0,0.0,5.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2016-01-17,Campo Grande,0.0,0.0,0.0,0.0,5.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2016-01-24,Campo Grande,0.0,0.0,0.0,0.0,5.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2016-01-31,Campo Grande,0.0,0.0,0.0,0.0,5.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2016-02-07,Campo Grande,0.0,0.0,0.0,0.0,5.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2016-02-14,Campo Grande,0.0,0.0,0.0,0.0,5.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
20260307T103513Z-87041b65,2016-02-21,Campo Grande,0.0,0.0,0.0,0.0,5.0,bayesian_oof_risk_mean,0.05,0.2,1.0,0.3,0.5,0.7,v1,NO_ACTION,0
